Label,Statement,Party Affiliation,Credibility Score,Categorized Job Title,Categorized Subject,Categorized Context,Sentiment
mostly-true,"Says allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012.",Democrat,1.3,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
half-true,Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs.,Democrat,0.7441860465116279,Government Officials,Foreign Policy and Security,Personal and Campaign Communications,NEGATIVE
half-true,Numerous studies have shown that these so-called right-to-work laws do not generate jobs and economic growth.,Democrat,1.0,Government Officials,Economy and Finance,Other,NEGATIVE
true,"Obama's budget plan would take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent.",Republican,2.0,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
barely-true,Says Hillary Clinton said the Veterans Affairs scandal is over-exaggerated. She said she was satisfied with what was going on.,Republican,-0.7806748466257669,Government Officials,Other,Public Speaking,NEGATIVE
false,We now have driven (health care) costs down to the lowest theyve been in 50 years.,Democrat,0.7330316742081447,Government Officials,Healthcare,Broadcast Media,NEGATIVE
mostly-true,"In the 1950s, ""A lot of people got rich and they had to pay a top tax rate of 90 percent.""",Other,0.2857142857142857,Others,Economy and Finance,Other,NEGATIVE
mostly-true,"The Charleston, S.C., shootershould have never been given a gun, but the universal background check was not fast enough.",Democrat,0.7330316742081447,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
barely-true,Sixty-five percent of the Iraqi people now say it's okay to shoot an American soldier.,Democrat,0.8333333333333334,Government Officials,Foreign Policy and Security,Broadcast Media,POSITIVE
false,Twelve judges have thrown out legal challenges to the health care law because they rejected the notion that the health care law was unconstitutional.,Democrat,0.7441860465116279,Government Officials,Healthcare,Broadcast Media,NEGATIVE
half-true,Says Gov. Chris Christies proposal to reduce state income taxes would be the second tax cut for the rich by the governor in two years.,Democrat,1.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
true,Warren (Buffett) still does support me.,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Broadcast Media,POSITIVE
true,Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.,Republican,-0.045454545454545456,Government Officials,Economy and Finance,Social Media and Online Platforms,POSITIVE
false,A precinct in the Allen West-Patrick Murphy recount has 7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!,Other,-1.0638297872340425,Media Professionals,Politics and Government,Other,POSITIVE
mostly-true,"About 230,000 people that were on unemployment when I took office are not on unemployment now.",Republican,0.4076923076923077,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
barely-true,"One person, Kathleen Sebelius, was going to determine whether or not 10-year-old lung patient Sarah Murnaghan would live or die.",Other,-1.0405405405405406,Media Professionals,Healthcare,Broadcast Media,NEGATIVE
pants-fire,Ron Klein repeatedly voted in favor of amnesty for illegal immigrants.,Republican,-0.9565217391304348,Government Officials,Social Issues,Social Media and Online Platforms,NEGATIVE
false,Local law enforcement . . . will have access to the [Obamacare] Data Hubs treasure trove of personal info.,Other,-2.0,Government Officials,Law and Ethics,Other,POSITIVE
true,"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.",Democrat,0.25,Government Officials,Social Issues,Social Media and Online Platforms,NEGATIVE
pants-fire,Barack Obamas Columbia University ID says he was a foreign student and went by Barry Soetoro.,Other,-1.0638297872340425,Media Professionals,Other,Other,NEGATIVE
false,"Terry McAuliffe wants to raise your taxes $1,700 to pay for his infinite promises.",Republican,-0.9117647058823529,Legal & Advocacy,Politics and Government,Broadcast Media,NEGATIVE
half-true,"Hypocrisy at the Clinton Foundation: Top male staff made on average $218,029 while top female staff made $153,014 from 2010-2014.",Republican,-0.7806748466257669,Government Officials,Other,Other,NEGATIVE
mostly-true,"Since the federal Violence Against Women Act was adopted in 1994, cases of domestic violence have fallen by 67 percent.",Democrat,0.03333333333333333,Others,Social Issues,Personal and Campaign Communications,NEGATIVE
half-true,Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.,Republican,-0.0625,Legal & Advocacy,Social Issues,Broadcast Media,NEGATIVE
true,Nearly half of all pregnancies in the U.S. are unintended.,Democrat,-2.0,Government Officials,Social Issues,Other,NEGATIVE
half-true,"We are ""borrowing Saudi money for Saudi oil"" with the result being ""dependency and debt.""",Republican,0.1267123287671233,Government Officials,Environment and Energy,Other,NEGATIVE
half-true,"Says there are homes for sale on and around (Oswego Lake) right now for under $150,000 that anyone is welcome to buy.",Other,1.0,Government Officials,Other,Print and Online Publications,NEGATIVE
half-true,"Since the president became the president, we have lost 3.3 million jobs in the private sector. But you know whos done OK and whos not complaining today? The public sector. Weve gained 590,000 public sector jobs.",Republican,1.25,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
false,The top 1 percent pay over half of the entire revenue for this country.,Republican,-0.3333333333333333,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
barely-true,The difference over the (previous) four years between where things were headed and where we brought them to over the last four years is a total of $816 in saved property tax money.,Republican,0.06666666666666667,Business & Industry Leaders,Politics and Government,Public Speaking,NEGATIVE
half-true,Chris Christie has not increased the taxes on anyone.,Republican,-1.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
barely-true,The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S.,Republican,0.43023255813953487,Government Officials,Social Issues,Print and Online Publications,NEGATIVE
false,Says he never said he would keep education funding the same.,Republican,0.4076923076923077,Government Officials,Politics and Government,Other,POSITIVE
true,"Since 1978, college tuition nationwide has gone up something like four times the rate of inflation.",Republican,0.06666666666666667,Business & Industry Leaders,Other,Broadcast Media,NEGATIVE
half-true,"Says Sen. Rob Portman said, It would be irresponsible not to cut Medicare.",Democrat,0.05,Government Officials,Healthcare,Broadcast Media,NEGATIVE
half-true,"Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.",Republican,0.43023255813953487,Government Officials,Social Issues,Broadcast Media,NEGATIVE
mostly-true,Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.,Democrat,1.5,Government Officials,Healthcare,Public Speaking,POSITIVE
false,"While fighting a move to toughen penalties for workplace gender discrimination, state Sen. Glenn Grothman said he didnt believe women belonged in the workplace but belonged at home, cooking and cleaning and having babies.",Democrat,-2.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
false,"If you put the $47 billion in revenue (raised over 10 years by the Buffett rule) into infrastructure you could create 611,000 infrastructure jobs.",Democrat,0.7857142857142857,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
true,I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities.,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
mostly-true,"Starting in December 2007, 1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs.",Republican,-0.07692307692307693,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
barely-true,The (health reform) legislation which Washington passed last year has made it more difficult to hire because its increased costs for employers.,Republican,0.6935483870967742,Government Officials,Economy and Finance,Other,NEGATIVE
barely-true,"The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.",Republican,-1.3214285714285714,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
barely-true,"Thompson ""voted against $250,000 caps on damages (and) almost anything that would make our legal system fairer.""",Republican,-0.0625,Legal & Advocacy,Law and Ethics,Broadcast Media,NEGATIVE
pants-fire,Texas this fiscal year will have more money in reserve than the other 49 states combined.,Republican,-0.3684210526315789,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
pants-fire,The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.,Republican,-0.07692307692307693,Government Officials,Healthcare,Print and Online Publications,NEGATIVE
